Продукт,Калорийность,Белки,Жиры,Углеводы 
    {
        "Title": "Осетр жареный во фритюре, по 1-372",
        "Calories": "273 кКал",
        "Proteins": "16 г",
        "Fats": "17,4 г",
        "Urglevodi": "13,2 г"
    },
    {
        "Title": "Осетр каспийский и азово-черноморский",
        "Calories": "164 кКал",
        "Proteins": "16,4 г",
        "Fats": "10,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Осетр консервированный",
        "Calories": "163 кКал",
        "Proteins": "16,4 г",
        "Fats": "10,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Осетр отварной, по 1-344",
        "Calories": "179 кКал",
        "Proteins": "17,7 г",
        "Fats": "12 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Осетр припущенный, по 1-350",
        "Calories": "179 кКал",
        "Proteins": "17,8 г",
        "Fats": "11,9 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Осетр холодного копчения, теша",
        "Calories": "302 кКал",
        "Proteins": "17,6 г",
        "Fats": "25,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Осетр, все виды, копченый",
        "Calories": "173 кКал",
        "Proteins": "31,2 г",
        "Fats": "4,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Осетр, все виды, приготовленный на жару",
        "Calories": "135 кКал",
        "Proteins": "20,7 г",
        "Fats": "5,18 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Осетр, все виды, сырой",
        "Calories": "105 кКал",
        "Proteins": "16,14 г",
        "Fats": "4,04 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Осетр, сибирский",
        "Calories": "202 кКал",
        "Proteins": "15,8 г",
        "Fats": "15,4 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Осьминог обыкновенный, приготовленный на пару",
        "Calories": "164 кКал",
        "Proteins": "29,82 г",
        "Fats": "2,08 г",
        "Urglevodi": "4,4 г"
    },
    {
        "Title": "Осьминог обыкновенный, сырой",
        "Calories": "82 кКал",
        "Proteins": "14,91 г",
        "Fats": "1,04 г",
        "Urglevodi": "2,2 г"
    },
    {
        "Title": "Ошибень",
        "Calories": "72 кКал",
        "Proteins": "16,7 г",
        "Fats": "0,6 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Пагрус",
        "Calories": "106 кКал",
        "Proteins": "19,8 г",
        "Fats": "3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Палтус (Аляска)",
        "Calories": "116 кКал",
        "Proteins": "20,53 г",
        "Fats": "2,92 г",
        "Urglevodi": "1,81 г"
    },
    {
        "Title": "Палтус белокорый",
        "Calories": "103 кКал",
        "Proteins": "18,9 г",
        "Fats": "3 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Палтус черный",
        "Calories": "196 кКал",
        "Proteins": "12,8 г",
        "Fats": "16,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Палтус, атлантический и тихоокеанский, приготовленный на жару",
        "Calories": "111 кКал",
        "Proteins": "22,54 г",
        "Fats": "1,61 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Палтус, атлантический и тихоокеанский, сырой",
        "Calories": "91 кКал",
        "Proteins": "18,56 г",
        "Fats": "1,33 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Палтус, приготовленный (Аляска)",
        "Calories": "113 кКал",
        "Proteins": "22,13 г",
        "Fats": "2,73 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Палтус, черный, приготовленный на жару",
        "Calories": "239 кКал",
        "Proteins": "18,42 г",
        "Fats": "17,74 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Палтус, черный, сырой",
        "Calories": "186 кКал",
        "Proteins": "14,37 г",
        "Fats": "13,84 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Паста \"Океан\"",
        "Calories": "92 кКал",
        "Proteins": "13,6 г",
        "Fats": "4,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Пеламида",
        "Calories": "217 кКал",
        "Proteins": "22,4 г",
        "Fats": "14,2 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Песчанка радужная (корюшка американская), приготовленная на жару",
        "Calories": "124 кКал",
        "Proteins": "22,6 г",
        "Fats": "3,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Песчанка радужная (корюшка американская), сырая",
        "Calories": "97 кКал",
        "Proteins": "17,63 г",
        "Fats": "2,42 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Печень белуги, сырая, (Аляска)",
        "Calories": "117 кКал",
        "Proteins": "18,4 г",
        "Fats": "3,9 г",
        "Urglevodi": "2 г"
    },
    {
        "Title": "Печень зубастого терпуга (Аляска)",
        "Calories": "424 кКал",
        "Proteins": "5,6 г",
        "Fats": "42 г",
        "Urglevodi": "6 г"
    },
    {
        "Title": "Печень моржа, сырая, (Аляска)",
        "Calories": "125 кКал",
        "Proteins": "21 г",
        "Fats": "3 г",
        "Urglevodi": "3,5 г"
    },
    {
        "Title": "Печень трески. Консервы",
        "Calories": "613 кКал",
        "Proteins": "4,2 г",
        "Fats": "65,7 г",
        "Urglevodi": "1,2 г"
    },
    {
        "Title": "Печень чавычи (Аляска)",
        "Calories": "156 кКал",
        "Proteins": "16,6 г",
        "Fats": "8 г",
        "Urglevodi": "4,3 г"
    },
    {
        "Title": "Печень щуки северной (Аляска)",
        "Calories": "156 кКал",
        "Proteins": "16,6 г",
        "Fats": "8 г",
        "Urglevodi": "4,3 г"
    },
    {
        "Title": "Печень, сиговые, чир (Аляска)",
        "Calories": "104 кКал",
        "Proteins": "11 г",
        "Fats": "4,4 г",
        "Urglevodi": "5,1 г"
    },
    {
        "Title": "Пикша",
        "Calories": "73 кКал",
        "Proteins": "17,2 г",
        "Fats": "0,5 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Пикша, копченая",
        "Calories": "116 кКал",
        "Proteins": "25,23 г",
        "Fats": "0,96 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Пикша, приготовленная, приготовленная на жару",
        "Calories": "90 кКал",
        "Proteins": "19,99 г",
        "Fats": "0,55 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Пикша, сырая",
        "Calories": "74 кКал",
        "Proteins": "16,32 г",
        "Fats": "0,45 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Плотва сибирская (сорога)",
        "Calories": "110 кКал",
        "Proteins": "19 г",
        "Fats": "3,8 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Полосатый тунец",
        "Calories": "103 кКал",
        "Proteins": "22 г",
        "Fats": "1,01 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Полосатый тунец, приготовленный на жару",
        "Calories": "132 кКал",
        "Proteins": "28,21 г",
        "Fats": "1,29 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Помпано флоридский, приготовленный на жару",
        "Calories": "211 кКал",
        "Proteins": "23,69 г",
        "Fats": "12,14 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Помпано флоридский, сырой",
        "Calories": "164 кКал",
        "Proteins": "18,48 г",
        "Fats": "9,47 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Пристипома",
        "Calories": "88 кКал",
        "Proteins": "19,6 г",
        "Fats": "1,1 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Псенопсис",
        "Calories": "92 кКал",
        "Proteins": "14,6 г",
        "Fats": "3,7 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Пузанок, приготовленный на жару",
        "Calories": "252 кКал",
        "Proteins": "21,71 г",
        "Fats": "17,65 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Пузанок, сырой",
        "Calories": "197 кКал",
        "Proteins": "16,93 г",
        "Fats": "13,77 г",
        "Urglevodi": "0 г"
    },
    {
        "Title": "Путассу",
        "Calories": "82 кКал",
